Code,State,Day,Vaccinated
ID,Idaho,26/01/2021,4256
ID,Idaho,27/01/2021,3961
ID,Idaho,28/01/2021,4204
ID,Idaho,29/01/2021,4412
ID,Idaho,30/01/2021,4584
ID,Idaho,31/01/2021,4822
ID,Idaho,01/02/2021,4729
ID,Idaho,02/02/2021,4697
ID,Idaho,03/02/2021,5056
ID,Idaho,04/02/2021,5585
ID,Idaho,05/02/2021,7217
ID,Idaho,06/02/2021,8784
ID,Idaho,07/02/2021,9257
ID,Idaho,08/02/2021,10173
ID,Idaho,09/02/2021,10311
ID,Idaho,10/02/2021,10428
ID,Idaho,11/02/2021,10309
ID,Idaho,12/02/2021,7810
ID,Idaho,13/02/2021,6481
ID,Idaho,14/02/2021,8088
ID,Idaho,15/02/2021,8196
ID,Idaho,16/02/2021,9257
ID,Idaho,17/02/2021,9256
ID,Idaho,18/02/2021,9202
ID,Idaho,19/02/2021,12941
ID,Idaho,20/02/2021,13126
ID,Idaho,21/02/2021,12006
ID,Idaho,22/02/2021,11898
ID,Idaho,23/02/2021,10974
ID,Idaho,24/02/2021,10909
ID,Idaho,25/02/2021,11216
ID,Idaho,26/02/2021,8924
ID,Idaho,27/02/2021,9276
ID,Idaho,28/02/2021,9433
ID,Idaho,01/03/2021,9715
ID,Idaho,02/03/2021,9885
ID,Idaho,03/03/2021,10346
ID,Idaho,04/03/2021,10173
ID,Idaho,05/03/2021,10768
ID,Idaho,06/03/2021,11290
ID,Idaho,07/03/2021,11239
ID,Idaho,08/03/2021,11146
ID,Idaho,09/03/2021,11368
ID,Idaho,10/03/2021,11225
ID,Idaho,11/03/2021,11396
ID,Idaho,12/03/2021,11431
ID,Idaho,13/03/2021,11251
ID,Idaho,14/03/2021,11304
ID,Idaho,15/03/2021,11055
ID,Idaho,16/03/2021,10980
IL,Illinois,13/01/2021,18854
IL,Illinois,14/01/2021,28330
IL,Illinois,15/01/2021,30253
IL,Illinois,16/01/2021,28158
IL,Illinois,17/01/2021,26902
IL,Illinois,18/01/2021,26064
IL,Illinois,19/01/2021,25465
IL,Illinois,20/01/2021,24867
IL,Illinois,21/01/2021,23837
IL,Illinois,22/01/2021,24248
IL,Illinois,23/01/2021,27873
IL,Illinois,24/01/2021,31080
IL,Illinois,25/01/2021,31402
IL,Illinois,26/01/2021,30390
IL,Illinois,27/01/2021,32390
IL,Illinois,28/01/2021,36114
IL,Illinois,29/01/2021,39571
IL,Illinois,30/01/2021,42007
IL,Illinois,31/01/2021,44626
IL,Illinois,01/02/2021,47373
IL,Illinois,02/02/2021,47870
IL,Illinois,03/02/2021,48845
IL,Illinois,04/02/2021,50721
IL,Illinois,05/02/2021,51860
IL,Illinois,06/02/2021,54451
IL,Illinois,07/02/2021,55733
IL,Illinois,08/02/2021,57554
IL,Illinois,09/02/2021,57815
IL,Illinois,10/02/2021,61601
IL,Illinois,11/02/2021,60923
IL,Illinois,12/02/2021,61067
IL,Illinois,13/02/2021,63229
IL,Illinois,14/02/2021,64663
IL,Illinois,15/02/2021,63802
IL,Illinois,16/02/2021,68086
IL,Illinois,17/02/2021,65188
IL,Illinois,18/02/2021,61794
IL,Illinois,19/02/2021,71364
IL,Illinois,20/02/2021,69845
IL,Illinois,21/02/2021,69331
IL,Illinois,22/02/2021,64299
IL,Illinois,23/02/2021,65950
IL,Illinois,24/02/2021,66469
IL,Illinois,25/02/2021,68866
IL,Illinois,26/02/2021,66470
IL,Illinois,27/02/2021,67681
IL,Illinois,28/02/2021,69238
IL,Illinois,01/03/2021,78880
IL,Illinois,02/03/2021,77559
IL,Illinois,03/03/2021,80143
IL,Illinois,04/03/2021,84036
IL,Illinois,05/03/2021,80655
IL,Illinois,06/03/2021,86539
IL,Illinois,07/03/2021,92781
IL,Illinois,08/03/2021,95036
IL,Illinois,09/03/2021,91731
IL,Illinois,10/03/2021,92887
IL,Illinois,11/03/2021,95719
IL,Illinois,12/03/2021,102980
IL,Illinois,13/03/2021,122334
IL,Illinois,14/03/2021,103399
IL,Illinois,15/03/2021,103731
IL,Illinois,16/03/2021,111141
IN,Indiana,13/01/2021,19490
IN,Indiana,14/01/2021,20822
IN,Indiana,15/01/2021,22822
IN,Indiana,16/01/2021,21765
IN,Indiana,17/01/2021,21131
IN,Indiana,18/01/2021,20708
IN,Indiana,19/01/2021,20406
IN,Indiana,20/01/2021,20722
IN,Indiana,21/01/2021,21950
IN,Indiana,22/01/2021,21974
IN,Indiana,23/01/2021,23875
IN,Indiana,24/01/2021,21219
IN,Indiana,25/01/2021,25109
IN,Indiana,26/01/2021,23448
IN,Indiana,27/01/2021,23971
IN,Indiana,28/01/2021,23572
IN,Indiana,29/01/2021,23885
IN,Indiana,30/01/2021,23022
IN,Indiana,31/01/2021,23022
IN,Indiana,01/02/2021,16476
IN,Indiana,02/02/2021,16209
IN,Indiana,03/02/2021,16224
IN,Indiana,04/02/2021,17007
IN,Indiana,05/02/2021,18509
IN,Indiana,06/02/2021,20369
IN,Indiana,07/02/2021,20369
IN,Indiana,08/02/2021,20369
IN,Indiana,09/02/2021,21254
IN,Indiana,10/02/2021,22565
IN,Indiana,11/02/2021,22977
IN,Indiana,12/02/2021,23240
IN,Indiana,13/02/2021,38430
IN,Indiana,14/02/2021,44158
IN,Indiana,15/02/2021,46507
IN,Indiana,16/02/2021,47242
IN,Indiana,17/02/2021,45387
IN,Indiana,18/02/2021,41992
IN,Indiana,19/02/2021,45789
IN,Indiana,20/02/2021,30805
IN,Indiana,21/02/2021,30138
IN,Indiana,22/02/2021,31003
IN,Indiana,23/02/2021,29588
IN,Indiana,24/02/2021,35377
IN,Indiana,25/02/2021,47617
IN,Indiana,26/02/2021,44421
IN,Indiana,27/02/2021,45361
IN,Indiana,28/02/2021,45786
IN,Indiana,01/03/2021,46116
IN,Indiana,02/03/2021,46529
IN,Indiana,03/03/2021,42373
IN,Indiana,04/03/2021,34034
IN,Indiana,05/03/2021,34798
IN,Indiana,06/03/2021,35551
IN,Indiana,07/03/2021,36332
IN,Indiana,08/03/2021,37786
IN,Indiana,09/03/2021,38324
IN,Indiana,10/03/2021,39535
IN,Indiana,11/03/2021,40220
IN,Indiana,12/03/2021,40240
IN,Indiana,13/03/2021,46622
IN,Indiana,14/03/2021,40366
IN,Indiana,15/03/2021,40095
IN,Indiana,16/03/2021,39686
IA,Iowa,13/01/2021,13402
IA,Iowa,14/01/2021,6701
IA,Iowa,15/01/2021,7431
IA,Iowa,16/01/2021,7071
IA,Iowa,17/01/2021,6856
IA,Iowa,18/01/2021,6712
IA,Iowa,19/01/2021,6609
IA,Iowa,20/01/2021,5394
IA,Iowa,21/01/2021,6664
IA,Iowa,22/01/2021,7089
IA,Iowa,23/01/2021,7591
IA,Iowa,24/01/2021,8316
IA,Iowa,25/01/2021,8177
IA,Iowa,26/01/2021,7575
IA,Iowa,27/01/2021,7764
IA,Iowa,28/01/2021,7679
IA,Iowa,29/01/2021,7677
IA,Iowa,30/01/2021,8252
IA,Iowa,31/01/2021,8717
IA,Iowa,01/02/2021,8752
IA,Iowa,02/02/2021,8791
IA,Iowa,03/02/2021,8940
IA,Iowa,04/02/2021,9536
IA,Iowa,05/02/2021,9861
IA,Iowa,06/02/2021,10093
IA,Iowa,07/02/2021,10887
IA,Iowa,08/02/2021,12555
IA,Iowa,09/02/2021,13183
IA,Iowa,10/02/2021,14569
IA,Iowa,11/02/2021,15445
IA,Iowa,12/02/2021,16457
IA,Iowa,13/02/2021,17707
IA,Iowa,14/02/2021,18300
IA,Iowa,15/02/2021,17966
IA,Iowa,16/02/2021,19130
IA,Iowa,17/02/2021,18104
IA,Iowa,18/02/2021,17183
IA,Iowa,19/02/2021,20590
IA,Iowa,20/02/2021,20700
IA,Iowa,21/02/2021,20425
IA,Iowa,22/02/2021,20011
IA,Iowa,23/02/2021,18460
IA,Iowa,24/02/2021,18033
IA,Iowa,25/02/2021,17644
IA,Iowa,26/02/2021,14481
IA,Iowa,27/02/2021,15317
IA,Iowa,28/02/2021,16224
IA,Iowa,01/03/2021,17665
IA,Iowa,02/03/2021,17969
IA,Iowa,03/03/2021,18878
IA,Iowa,04/03/2021,20308
IA,Iowa,05/03/2021,21006
IA,Iowa,06/03/2021,25236
IA,Iowa,07/03/2021,27631
IA,Iowa,08/03/2021,29315
IA,Iowa,09/03/2021,30238
IA,Iowa,10/03/2021,30860
IA,Iowa,11/03/2021,32297
IA,Iowa,12/03/2021,33312
IA,Iowa,13/03/2021,36182
IA,Iowa,14/03/2021,29727
IA,Iowa,15/03/2021,29290
IA,Iowa,16/03/2021,28947
KS,Kansas,13/01/2021,7382
KS,Kansas,14/01/2021,6648
KS,Kansas,15/01/2021,6504
KS,Kansas,16/01/2021,6169
KS,Kansas,17/01/2021,5968
KS,Kansas,18/01/2021,5834
KS,Kansas,19/01/2021,5738
KS,Kansas,20/01/2021,5294
KS,Kansas,21/01/2021,5553
KS,Kansas,22/01/2021,5616
KS,Kansas,23/01/2021,5995
KS,Kansas,24/01/2021,6163
KS,Kansas,25/01/2021,5921
KS,Kansas,26/01/2021,5758
KS,Kansas,27/01/2021,6527
KS,Kansas,28/01/2021,8552
KS,Kansas,29/01/2021,7635
KS,Kansas,30/01/2021,8802
KS,Kansas,31/01/2021,10031
KS,Kansas,01/02/2021,10311
KS,Kansas,02/02/2021,10351
KS,Kansas,03/02/2021,10395
KS,Kansas,04/02/2021,8732
KS,Kansas,05/02/2021,10441
KS,Kansas,06/02/2021,10533
KS,Kansas,07/02/2021,10688
KS,Kansas,08/02/2021,10886
KS,Kansas,09/02/2021,10625
KS,Kansas,10/02/2021,11215
KS,Kansas,11/02/2021,11643
KS,Kansas,12/02/2021,12445
KS,Kansas,13/02/2021,12520
KS,Kansas,14/02/2021,13386
KS,Kansas,15/02/2021,12932
KS,Kansas,16/02/2021,13096
KS,Kansas,17/02/2021,12215
KS,Kansas,18/02/2021,12129
KS,Kansas,19/02/2021,16568
KS,Kansas,20/02/2021,17264
KS,Kansas,21/02/2021,17050
KS,Kansas,22/02/2021,17302
KS,Kansas,23/02/2021,17162
KS,Kansas,24/02/2021,17963
KS,Kansas,25/02/2021,17801
KS,Kansas,26/02/2021,13437
KS,Kansas,27/02/2021,13537
KS,Kansas,28/02/2021,14348
KS,Kansas,01/03/2021,15173
KS,Kansas,02/03/2021,16024
KS,Kansas,03/03/2021,16288
KS,Kansas,04/03/2021,16959
KS,Kansas,05/03/2021,17467
KS,Kansas,06/03/2021,17771
KS,Kansas,07/03/2021,17796
KS,Kansas,08/03/2021,17429
KS,Kansas,09/03/2021,17443
KS,Kansas,10/03/2021,17816
KS,Kansas,11/03/2021,19300
KS,Kansas,12/03/2021,23459
KS,Kansas,13/03/2021,20392
KS,Kansas,14/03/2021,23738
KS,Kansas,15/03/2021,23805
KS,Kansas,16/03/2021,23636
KY,Kentucky,13/01/2021,10322
KY,Kentucky,14/01/2021,11750
KY,Kentucky,15/01/2021,14211
KY,Kentucky,16/01/2021,13239
KY,Kentucky,17/01/2021,12656
KY,Kentucky,18/01/2021,12267
KY,Kentucky,19/01/2021,11989
KY,Kentucky,20/01/2021,11644
KY,Kentucky,21/01/2021,11361
KY,Kentucky,22/01/2021,11342
KY,Kentucky,23/01/2021,12270
KY,Kentucky,24/01/2021,14871
KY,Kentucky,25/01/2021,14535
KY,Kentucky,26/01/2021,13736
KY,Kentucky,27/01/2021,14189
KY,Kentucky,28/01/2021,15294
KY,Kentucky,29/01/2021,16071
KY,Kentucky,30/01/2021,16434
KY,Kentucky,31/01/2021,15030
KY,Kentucky,01/02/2021,15440
KY,Kentucky,02/02/2021,15339
KY,Kentucky,03/02/2021,16019
KY,Kentucky,04/02/2021,16226
KY,Kentucky,05/02/2021,16733
KY,Kentucky,06/02/2021,18738
KY,Kentucky,07/02/2021,20520
KY,Kentucky,08/02/2021,21305
KY,Kentucky,09/02/2021,21299
KY,Kentucky,10/02/2021,21364
KY,Kentucky,11/02/2021,21774
KY,Kentucky,12/02/2021,21820
KY,Kentucky,13/02/2021,18949
KY,Kentucky,14/02/2021,18632
KY,Kentucky,15/02/2021,18642
KY,Kentucky,16/02/2021,20419
KY,Kentucky,17/02/2021,19273
KY,Kentucky,18/02/2021,16853
KY,Kentucky,19/02/2021,20370
KY,Kentucky,20/02/2021,21020
KY,Kentucky,21/02/2021,20748
KY,Kentucky,22/02/2021,20619
KY,Kentucky,23/02/2021,19979
KY,Kentucky,24/02/2021,22140
KY,Kentucky,25/02/2021,25953
KY,Kentucky,26/02/2021,23723
KY,Kentucky,27/02/2021,26254
KY,Kentucky,28/02/2021,28005
KY,Kentucky,01/03/2021,29618
KY,Kentucky,02/03/2021,29971
KY,Kentucky,03/03/2021,29627
KY,Kentucky,04/03/2021,29933
KY,Kentucky,05/03/2021,31075
KY,Kentucky,06/03/2021,32688
KY,Kentucky,07/03/2021,33445
KY,Kentucky,08/03/2021,33861
KY,Kentucky,09/03/2021,33230
KY,Kentucky,10/03/2021,33797
KY,Kentucky,11/03/2021,34243
KY,Kentucky,12/03/2021,34069
KY,Kentucky,13/03/2021,40384
KY,Kentucky,14/03/2021,34676
KY,Kentucky,15/03/2021,35519
KY,Kentucky,16/03/2021,36245
LA,Louisiana,13/01/2021,13415
LA,Louisiana,14/01/2021,16520
LA,Louisiana,15/01/2021,18399
LA,Louisiana,16/01/2021,17400
LA,Louisiana,17/01/2021,16802
LA,Louisiana,18/01/2021,16402
LA,Louisiana,19/01/2021,16117
LA,Louisiana,20/01/2021,15459
LA,Louisiana,21/01/2021,14798
LA,Louisiana,22/01/2021,14241
LA,Louisiana,23/01/2021,14664
LA,Louisiana,24/01/2021,15330
LA,Louisiana,25/01/2021,14323
LA,Louisiana,26/01/2021,12869
LA,Louisiana,27/01/2021,13478
LA,Louisiana,28/01/2021,13785
LA,Louisiana,29/01/2021,14380
LA,Louisiana,30/01/2021,15126
LA,Louisiana,31/01/2021,15661
LA,Louisiana,01/02/2021,17390
LA,Louisiana,02/02/2021,18620
LA,Louisiana,03/02/2021,18602
LA,Louisiana,04/02/2021,19155
LA,Louisiana,05/02/2021,19727
LA,Louisiana,06/02/2021,21403
LA,Louisiana,07/02/2021,22318
LA,Louisiana,08/02/2021,21552
LA,Louisiana,09/02/2021,20531
LA,Louisiana,10/02/2021,21437
LA,Louisiana,11/02/2021,18434
LA,Louisiana,12/02/2021,23529
LA,Louisiana,13/02/2021,23556
LA,Louisiana,14/02/2021,24173
LA,Louisiana,15/02/2021,23289
LA,Louisiana,16/02/2021,23607
LA,Louisiana,17/02/2021,21794
LA,Louisiana,18/02/2021,22356
LA,Louisiana,19/02/2021,22636
LA,Louisiana,20/02/2021,20294
LA,Louisiana,21/02/2021,17909
LA,Louisiana,22/02/2021,18023
LA,Louisiana,23/02/2021,17480
LA,Louisiana,24/02/2021,18460
LA,Louisiana,25/02/2021,21130
LA,Louisiana,26/02/2021,16953
LA,Louisiana,27/02/2021,20243
LA,Louisiana,28/02/2021,23208
LA,Louisiana,01/03/2021,24764
LA,Louisiana,02/03/2021,25309
LA,Louisiana,03/03/2021,26690
LA,Louisiana,04/03/2021,27950
LA,Louisiana,05/03/2021,28701
LA,Louisiana,06/03/2021,22933
LA,Louisiana,07/03/2021,17710
LA,Louisiana,08/03/2021,28759
LA,Louisiana,09/03/2021,28836
LA,Louisiana,10/03/2021,28808
LA,Louisiana,11/03/2021,28794
LA,Louisiana,12/03/2021,28694
LA,Louisiana,13/03/2021,40621
LA,Louisiana,14/03/2021,40490
LA,Louisiana,15/03/2021,29510
LA,Louisiana,16/03/2021,29733
ME,Maine,13/01/2021,2303
ME,Maine,14/01/2021,3092
ME,Maine,15/01/2021,2061
ME,Maine,16/01/2021,2349
ME,Maine,17/01/2021,2522
ME,Maine,18/01/2021,2637
ME,Maine,19/01/2021,2719
ME,Maine,20/01/2021,2703
ME,Maine,21/01/2021,2768
ME,Maine,22/01/2021,3609
ME,Maine,23/01/2021,4095
ME,Maine,24/01/2021,4609
ME,Maine,25/01/2021,4758
ME,Maine,26/01/2021,4421
ME,Maine,27/01/2021,4717
ME,Maine,28/01/2021,4956
ME,Maine,29/01/2021,5259
ME,Maine,30/01/2021,5581
ME,Maine,31/01/2021,5791
ME,Maine,01/02/2021,5960
ME,Maine,02/02/2021,5837
ME,Maine,03/02/2021,5229
ME,Maine,04/02/2021,5464
ME,Maine,05/02/2021,5147
ME,Maine,06/02/2021,5223
ME,Maine,07/02/2021,5442
ME,Maine,08/02/2021,4666
ME,Maine,09/02/2021,5961
ME,Maine,10/02/2021,6780
ME,Maine,11/02/2021,5687
ME,Maine,12/02/2021,4859
ME,Maine,13/02/2021,3517
ME,Maine,14/02/2021,2114
ME,Maine,15/02/2021,5320
ME,Maine,16/02/2021,7232
ME,Maine,17/02/2021,7028
ME,Maine,18/02/2021,7028
ME,Maine,19/02/2021,10702
ME,Maine,20/02/2021,10725
ME,Maine,21/02/2021,10778
ME,Maine,22/02/2021,11632
ME,Maine,23/02/2021,8756
ME,Maine,24/02/2021,8988
ME,Maine,25/02/2021,8993
ME,Maine,26/02/2021,5331
ME,Maine,27/02/2021,9148
ME,Maine,28/02/2021,9187
ME,Maine,01/03/2021,5270
ME,Maine,02/03/2021,4985
ME,Maine,03/03/2021,4155
ME,Maine,04/03/2021,4162
ME,Maine,05/03/2021,10949
ME,Maine,06/03/2021,9450
ME,Maine,07/03/2021,9505
ME,Maine,08/03/2021,13348
ME,Maine,09/03/2021,13985
ME,Maine,10/03/2021,15285
ME,Maine,11/03/2021,15438
ME,Maine,12/03/2021,13488
ME,Maine,13/03/2021,11286
ME,Maine,14/03/2021,15838
ME,Maine,15/03/2021,13689
ME,Maine,16/03/2021,13699
MD,Maryland,13/01/2021,31825
MD,Maryland,14/01/2021,15912
MD,Maryland,15/01/2021,16158
MD,Maryland,16/01/2021,15424
MD,Maryland,17/01/2021,14984
MD,Maryland,18/01/2021,14690
MD,Maryland,19/01/2021,14481
MD,Maryland,20/01/2021,11441
MD,Maryland,21/01/2021,13407
MD,Maryland,22/01/2021,13258
MD,Maryland,23/01/2021,14212
MD,Maryland,24/01/2021,16770
MD,Maryland,25/01/2021,16637
MD,Maryland,26/01/2021,16846
MD,Maryland,27/01/2021,18730
MD,Maryland,28/01/2021,20043
MD,Maryland,29/01/2021,22150
MD,Maryland,30/01/2021,24053
MD,Maryland,31/01/2021,23844
MD,Maryland,01/02/2021,25352
MD,Maryland,02/02/2021,24503
MD,Maryland,03/02/2021,22451
MD,Maryland,04/02/2021,21945
MD,Maryland,05/02/2021,21726
MD,Maryland,06/02/2021,21580
MD,Maryland,07/02/2021,22796
MD,Maryland,08/02/2021,22143
MD,Maryland,09/02/2021,22275
MD,Maryland,10/02/2021,24964
MD,Maryland,11/02/2021,25665
MD,Maryland,12/02/2021,26306
MD,Maryland,13/02/2021,26485
MD,Maryland,14/02/2021,26567
MD,Maryland,15/02/2021,26595
MD,Maryland,16/02/2021,27854
MD,Maryland,17/02/2021,26002
MD,Maryland,18/02/2021,26441
MD,Maryland,19/02/2021,33219
MD,Maryland,20/02/2021,34605
MD,Maryland,21/02/2021,33824
MD,Maryland,22/02/2021,34580
MD,Maryland,23/02/2021,34934
MD,Maryland,24/02/2021,36687
MD,Maryland,25/02/2021,38368
MD,Maryland,26/02/2021,32617
MD,Maryland,27/02/2021,32315
MD,Maryland,28/02/2021,34031
MD,Maryland,01/03/2021,36088
MD,Maryland,02/03/2021,36841
MD,Maryland,03/03/2021,42073
MD,Maryland,04/03/2021,42628
MD,Maryland,05/03/2021,44105
MD,Maryland,06/03/2021,46529
MD,Maryland,07/03/2021,45662
MD,Maryland,08/03/2021,43948
MD,Maryland,09/03/2021,46381
MD,Maryland,10/03/2021,43798
MD,Maryland,11/03/2021,44967
MD,Maryland,12/03/2021,44438
MD,Maryland,13/03/2021,45112
MD,Maryland,14/03/2021,45196
MD,Maryland,15/03/2021,45630
MD,Maryland,16/03/2021,45485
MA,Massachusetts,13/01/2021,13361
MA,Massachusetts,14/01/2021,14697
MA,Massachusetts,15/01/2021,17698
MA,Massachusetts,16/01/2021,17130
MA,Massachusetts,17/01/2021,16789
MA,Massachusetts,18/01/2021,16562
MA,Massachusetts,19/01/2021,16399
MA,Massachusetts,20/01/2021,16150
MA,Massachusetts,21/01/2021,17092
MA,Massachusetts,22/01/2021,16207
MA,Massachusetts,23/01/2021,17195
MA,Massachusetts,24/01/2021,18826
MA,Massachusetts,25/01/2021,18595
MA,Massachusetts,26/01/2021,17689
MA,Massachusetts,27/01/2021,19112
MA,Massachusetts,28/01/2021,19602
MA,Massachusetts,29/01/2021,21411
MA,Massachusetts,30/01/2021,22016
MA,Massachusetts,31/01/2021,22768
MA,Massachusetts,01/02/2021,25047
MA,Massachusetts,02/02/2021,26111
MA,Massachusetts,03/02/2021,23029
MA,Massachusetts,04/02/2021,23228
MA,Massachusetts,05/02/2021,23510
MA,Massachusetts,06/02/2021,25720
MA,Massachusetts,07/02/2021,28727
MA,Massachusetts,08/02/2021,28204
MA,Massachusetts,09/02/2021,29538
MA,Massachusetts,10/02/2021,36924
MA,Massachusetts,11/02/2021,38812
MA,Massachusetts,12/02/2021,39662
MA,Massachusetts,13/02/2021,40349
MA,Massachusetts,14/02/2021,43617
MA,Massachusetts,15/02/2021,44264
MA,Massachusetts,16/02/2021,44945
MA,Massachusetts,17/02/2021,40922
MA,Massachusetts,18/02/2021,41458
MA,Massachusetts,19/02/2021,50527
MA,Massachusetts,20/02/2021,52268
MA,Massachusetts,21/02/2021,48704
MA,Massachusetts,22/02/2021,50396
MA,Massachusetts,23/02/2021,50460
MA,Massachusetts,24/02/2021,51877
MA,Massachusetts,25/02/2021,51691
MA,Massachusetts,26/02/2021,44151
MA,Massachusetts,27/02/2021,44129
MA,Massachusetts,28/02/2021,44201
MA,Massachusetts,01/03/2021,47791
MA,Massachusetts,02/03/2021,48248
MA,Massachusetts,03/03/2021,50086
MA,Massachusetts,04/03/2021,52052
MA,Massachusetts,05/03/2021,54321
MA,Massachusetts,06/03/2021,56816
MA,Massachusetts,07/03/2021,58920
MA,Massachusetts,08/03/2021,56508
MA,Massachusetts,09/03/2021,55479
MA,Massachusetts,10/03/2021,61397
MA,Massachusetts,11/03/2021,62186
MA,Massachusetts,12/03/2021,62530
MA,Massachusetts,13/03/2021,68528
MA,Massachusetts,14/03/2021,59056
MA,Massachusetts,15/03/2021,60226
MA,Massachusetts,16/03/2021,58190
MI,Michigan,13/01/2021,63834
MI,Michigan,14/01/2021,49775
MI,Michigan,15/01/2021,45499
MI,Michigan,16/01/2021,41587
MI,Michigan,17/01/2021,39240
MI,Michigan,18/01/2021,37676
MI,Michigan,19/01/2021,36558
MI,Michigan,20/01/2021,31013
MI,Michigan,21/01/2021,31658
MI,Michigan,22/01/2021,33039
MI,Michigan,23/01/2021,36947
MI,Michigan,24/01/2021,38769
MI,Michigan,25/01/2021,39100
MI,Michigan,26/01/2021,36954
MI,Michigan,27/01/2021,37632
MI,Michigan,28/01/2021,37939
MI,Michigan,29/01/2021,38744
MI,Michigan,30/01/2021,38537
MI,Michigan,31/01/2021,40251
MI,Michigan,01/02/2021,39730
MI,Michigan,02/02/2021,39030
MI,Michigan,03/02/2021,38605
MI,Michigan,04/02/2021,37770
MI,Michigan,05/02/2021,38216
MI,Michigan,06/02/2021,38680
MI,Michigan,07/02/2021,39273
MI,Michigan,08/02/2021,39547
MI,Michigan,09/02/2021,42057
MI,Michigan,10/02/2021,45237
MI,Michigan,11/02/2021,47606
MI,Michigan,12/02/2021,47350
MI,Michigan,13/02/2021,49239
MI,Michigan,14/02/2021,50433
MI,Michigan,15/02/2021,49802
MI,Michigan,16/02/2021,49589
MI,Michigan,17/02/2021,45997
MI,Michigan,18/02/2021,43820
MI,Michigan,19/02/2021,52608
MI,Michigan,20/02/2021,49455
MI,Michigan,21/02/2021,46954
MI,Michigan,22/02/2021,48744
MI,Michigan,23/02/2021,46929
MI,Michigan,24/02/2021,51942
MI,Michigan,25/02/2021,54903
MI,Michigan,26/02/2021,47438
MI,Michigan,27/02/2021,51665
MI,Michigan,28/02/2021,54967
MI,Michigan,01/03/2021,55008
MI,Michigan,02/03/2021,57718
MI,Michigan,03/03/2021,54200
MI,Michigan,04/03/2021,53383
MI,Michigan,05/03/2021,55595
MI,Michigan,06/03/2021,55951
MI,Michigan,07/03/2021,56925
MI,Michigan,08/03/2021,58331
MI,Michigan,09/03/2021,56822
MI,Michigan,10/03/2021,58203
MI,Michigan,11/03/2021,60359
MI,Michigan,12/03/2021,61128
MI,Michigan,13/03/2021,62789
MI,Michigan,14/03/2021,64172
MI,Michigan,15/03/2021,57787
MI,Michigan,16/03/2021,65473
MN,Minnesota,13/01/2021,3115
MN,Minnesota,14/01/2021,8722
MN,Minnesota,15/01/2021,12004
MN,Minnesota,16/01/2021,12333
MN,Minnesota,17/01/2021,12531
MN,Minnesota,18/01/2021,12662
MN,Minnesota,19/01/2021,12756
MN,Minnesota,20/01/2021,12456
MN,Minnesota,21/01/2021,11390
MN,Minnesota,22/01/2021,11426
MN,Minnesota,23/01/2021,13389
MN,Minnesota,24/01/2021,13755
MN,Minnesota,25/01/2021,15521
MN,Minnesota,26/01/2021,15558
MN,Minnesota,27/01/2021,17550
MN,Minnesota,28/01/2021,20603
MN,Minnesota,29/01/2021,23159
MN,Minnesota,30/01/2021,25793
MN,Minnesota,31/01/2021,28223
MN,Minnesota,01/02/2021,28495
MN,Minnesota,02/02/2021,27466
MN,Minnesota,03/02/2021,25329
MN,Minnesota,04/02/2021,32973
MN,Minnesota,05/02/2021,27729
MN,Minnesota,06/02/2021,31074
MN,Minnesota,07/02/2021,30049
MN,Minnesota,08/02/2021,28423
MN,Minnesota,09/02/2021,27513
MN,Minnesota,10/02/2021,27513
MN,Minnesota,11/02/2021,17116
MN,Minnesota,12/02/2021,21793
MN,Minnesota,13/02/2021,18302
MN,Minnesota,14/02/2021,20236
MN,Minnesota,15/02/2021,20646
MN,Minnesota,16/02/2021,23369
MN,Minnesota,17/02/2021,25699
MN,Minnesota,18/02/2021,29002
MN,Minnesota,19/02/2021,37825
MN,Minnesota,20/02/2021,37976
MN,Minnesota,21/02/2021,38014
MN,Minnesota,22/02/2021,35500
MN,Minnesota,23/02/2021,37341
MN,Minnesota,24/02/2021,37703
MN,Minnesota,25/02/2021,37361
MN,Minnesota,26/02/2021,29997
MN,Minnesota,27/02/2021,32139
MN,Minnesota,28/02/2021,36735
MN,Minnesota,01/03/2021,41617
MN,Minnesota,02/03/2021,39088
MN,Minnesota,03/03/2021,41205
MN,Minnesota,04/03/2021,42011
MN,Minnesota,05/03/2021,42969
MN,Minnesota,06/03/2021,43673
MN,Minnesota,07/03/2021,41066
MN,Minnesota,08/03/2021,42289
MN,Minnesota,09/03/2021,43302
MN,Minnesota,10/03/2021,42062
MN,Minnesota,11/03/2021,44388
MN,Minnesota,12/03/2021,44590
MN,Minnesota,13/03/2021,53259
MN,Minnesota,14/03/2021,45642
MN,Minnesota,15/03/2021,44532
MN,Minnesota,16/03/2021,42737
MS,Mississippi,13/01/2021,6745
MS,Mississippi,14/01/2021,8652
MS,Mississippi,15/01/2021,9928
MS,Mississippi,16/01/2021,9274
MS,Mississippi,17/01/2021,8881
MS,Mississippi,18/01/2021,8620
MS,Mississippi,19/01/2021,8433
MS,Mississippi,20/01/2021,8757
MS,Mississippi,21/01/2021,9263
MS,Mississippi,22/01/2021,9457
MS,Mississippi,23/01/2021,8412
MS,Mississippi,24/01/2021,11241
MS,Mississippi,25/01/2021,10671
MS,Mississippi,26/01/2021,9777
MS,Mississippi,27/01/2021,9665
MS,Mississippi,28/01/2021,9222
MS,Mississippi,29/01/2021,8889
MS,Mississippi,30/01/2021,10280
